service group,staff group,metric,n_months,boxcox_lambda,unique_id,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,total_sum,mean,variance,median,p2point5,p5,p25,p75,p95,p97point5,max,min
CYP & Families Services,Allied Health Professionals,Leavers,40,-7.407541510897159,CYP & Families Services|Allied Health Professionals|Leavers,1,12,0.24708637424964575,2.0746518520754345e-09,-0.08310680051335956,-0.04609291837321719,-0.21258702252413633,0.5739383813110708,0.552759496174702,2,10,-0.04356863948057751,0.2714255501658549,-0.49953120515580646,0.6538212048079203,-0.599494110830651,0.7294530016183124,-0.012039570876674694,0.9401727121448814,0.023504317803622034,0.002671213653479355,0.0,0.0,0.0,0.0,0.0,0.1342024341047891,0.13422132594007305,0.13495810751614667,0.0
CYP & Families Services,Allied Health Professionals,Sickness,307,-0.05331645083292874,CYP & Families Services|Allied Health Professionals|Sickness,1,12,0.11461711313891498,0.0006018628177332537,-7.573573506632345,1.3494292157036518,-0.20815096616295264,0.09516203183968036,0.19622024745529,8,1,-0.062497392297141435,0.017771058633680205,-0.5448033154518234,0.3094061057248001,-0.6881351841240559,0.5171700311137021,0.05718551746653373,-553.9949539533441,-1.8045438239522609,11.890766279707554,-0.5008672925420317,-5.219783528489509,-5.219783528489509,-5.219783528489509,1.5620943480966005,2.915901343401557,3.055681568065914,3.4554982127629557,-5.219783528489509
CYP & Families Services,Estates and Ancillary,Sickness,24,,CYP & Families Services|Estates and Ancillary|Sickness,1,12,0.0,0.0,0.0,-0.0,,,0.0,1,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP & Families Services,Medical and Dental,Hires,131,-1.677416431482906,CYP & Families Services|Medical and Dental|Hires,1,12,0.1688232000511678,1.0386670893394688e-07,-0.006460593517222734,0.2396065449669673,-0.018009254356182038,0.04912641170943956,0.24597708890814962,7,4,0.08544070869942005,0.05068188019441287,-0.44099695837020414,0.20425404605141856,-0.6204736478923903,0.3985023836202907,0.002496466516135467,22.4914936508922,0.17169079122818473,0.054999986900765754,0.0,0.0,0.0,0.0,0.40977182152548736,0.5700003989110021,0.576793432950875,0.585476393637513,0.0
CYP & Families Services,Medical and Dental,Leavers,120,-1.5434426907849133,CYP & Families Services|Medical and Dental|Leavers,1,12,0.17046909524838538,1.4003569551206697e-07,-0.338134471015127,0.21744051624887145,0.05606686090028056,0.09726830627332017,0.2791913114936233,5,3,0.21923695622093947,0.14495235741235474,-0.4093913129073605,0.2209499152424769,-0.6452777770456989,0.5263872108520857,-0.052021760997267325,22.741822110108256,0.18951518425090214,0.06498099269839357,0.0,0.0,0.0,0.0,0.4256291354151355,0.6217420074021497,0.6217420074021497,0.6319000599275159,0.0
CYP & Families Services,Medical and Dental,Sickness,521,-0.3633003292475986,CYP & Families Services|Medical and Dental|Sickness,1,12,0.07957596715338333,0.003137190496620741,7.252136023484125,-20.298946532771925,-0.10439434676033482,0.07106417185727258,0.1574229298695069,12,7,-0.027818348440119402,0.008024865956142964,-0.5035856936625465,0.2584072581183645,-0.6706987728301432,0.48644642461454396,-0.005185098576562024,-4020.4282087232095,-7.7167527998526095,37.62075148288912,-11.914239407878629,-11.914239407878629,-11.914239407878629,-11.914239407878629,0.6166334531428375,1.952630184896523,1.9936559709913706,2.126857737206326,-11.914239407878629
CYP & Families Services,Nursing and Midwifery Registered,Hires,162,-3.2484831731957025,CYP & Families Services|Nursing and Midwifery Registered|Hires,1,12,0.1292505487363963,7.851474474975763e-09,-0.09838398084694858,-0.031820169150596274,-0.1128350614751408,0.0980814185304826,0.19844423343534767,1,11,0.006591413334470317,0.05674043180804979,-0.4509328404631157,0.2545309601846096,-0.618251675440789,0.4176723486363305,0.008941000557009913,11.801048225507799,0.07284597670066542,0.01580894392524931,0.0,0.0,0.0,0.0,0.20658350277303134,0.3044276811195875,0.3061411212883574,0.3074773495388235,0.0
CYP & Families Services,Nursing and Midwifery Registered,Leavers,192,-3.890084928484009,CYP & Families Services|Nursing and Midwifery Registered|Leavers,1,12,0.10200782283458154,3.0046118915959974e-09,-0.05023213428975566,0.08681804366846418,-0.1123612913287743,0.14438339323462882,0.23182312520346948,7,6,-0.08568220254071876,0.05416326484983233,-0.5982028125303093,0.40422124817243615,-0.7345744255281447,0.6447251312476733,0.05502488178631606,12.191610700604816,0.06349797239898342,0.011522275173649708,0.0,0.0,0.0,0.0,0.23972541036820322,0.2534828426155803,0.2540254341395125,0.2565729018103851,0.0
CYP & Families Services,Nursing and Midwifery Registered,Sickness,1112,-0.06385401192339227,CYP & Families Services|Nursing and Midwifery Registered|Sickness,1,12,0.11466622802506676,8.561766579818509e-05,4.80210708397016,-5.39760407300508,-0.12759388433372026,0.06614292466230075,0.18411897138281996,6,2,-0.0030341115441396057,0.006795371998894281,-0.4808419962456352,0.2397787590449844,-0.6485854085247064,0.4444843949529488,0.00578153955693704,-1704.8555636104093,-1.533143492455404,15.041336755560241,-0.5021797328238926,-5.353814324717981,-5.353814324717981,-5.353814324717981,2.3534106078894776,3.8559950776342093,4.3349360780053505,4.732464770637007,-5.353814324717981
Clinical Support and Cancer Services,Add Prof Scientific and Technic,Hires,57,-3.120025198079983,Clinical Support and Cancer Services|Add Prof Scientific and Technic|Hires,1,12,0.14209307768593926,5.398378918880883e-08,-0.12171542885688816,0.04984232968715356,-0.18460298496539126,0.3589042095799982,0.34077241641055345,8,4,-0.12791154054428744,0.13852396695585967,-0.49916394688228377,0.4473517478104487,-0.5953353757412044,0.5613031773538613,-0.2122782592297652,4.712910999242517,0.08268264910951785,0.017889458916232313,0.0,0.0,0.0,0.0,0.28364468120197156,0.31010596323754247,0.31380432707493017,0.3197704313061096,0.0
Clinical Support and Cancer Services,Add Prof Scientific and Technic,Leavers,52,-3.060879603690082,Clinical Support and Cancer Services|Add Prof Scientific and Technic|Leavers,1,12,0.2644728599949968,4.603257592690596e-08,0.05701916676751483,0.3061613904816378,-0.3050493954421516,0.34805243071615316,0.5401061600900969,8,4,-0.06575898206203369,0.18790648078565958,-0.4706157938203902,0.4908657034308412,-0.6147768414191999,0.6961990803459005,0.026352254922072393,4.7400136899457825,0.09115410942203428,0.019114203294919852,0.0,0.0,0.0,0.0,0.2875529860882188,0.3153861685950752,0.3153861685950752,0.3153861685950752,0.0
Clinical Support and Cancer Services,Add Prof Scientific and Technic,Sickness,162,-0.006455140831533042,Clinical Support and Cancer Services|Add Prof Scientific and Technic|Sickness,1,12,0.10393783486772468,0.003128438144304491,9.332344263788837,-6.5113871364284766,-0.05488939696135085,0.1264527637824504,0.15784681037977422,3,2,0.043391225796381376,0.056068758899544484,-0.4818819544000424,0.2746875807821853,-0.6774774924162272,0.5510528341315882,-0.0020213089280770955,-125.45747285692268,-0.774428844795819,13.619210406968326,0.10022657080342538,-4.674302516360851,-4.674302516360851,-4.674302516360851,3.0211938676330954,3.9620113523239575,4.223654645569244,4.592205173249214,-4.674302516360851
Clinical Support and Cancer Services,Additional Clinical Services,Hires,196,-2.700568628290098,Clinical Support and Cancer Services|Additional Clinical Services|Hires,1,12,0.10708650938621989,9.950109944692765e-09,0.0033215999011735452,0.16074332107580294,0.003404520960860829,0.19880430418506292,0.1917391691687268,1,6,0.07077221286124127,0.059046849826719545,-0.48949176302893566,0.2944249404733301,-0.696212825887436,0.6202003647925971,-0.027981689100531705,19.586601284754366,0.09993163920793044,0.02344634406832914,0.0,0.0,0.0,0.0,0.31332941640498774,0.35123575620727787,0.3615296349451596,0.36972196878014996,0.0
Clinical Support and Cancer Services,Additional Clinical Services,Leavers,135,-3.8638675297551295,Clinical Support and Cancer Services|Additional Clinical Services|Leavers,1,12,0.14003824221023253,7.0868198237097935e-09,-0.1397029732698609,0.03071933430351309,-0.1760704645059721,0.244706791239798,0.24365892462855676,8,8,-0.07064907088967806,0.095895716204245,-0.5769520940749358,0.47704790530357033,-0.7118354064601691,0.7201254801937422,-0.06265132794322474,7.887783478440148,0.058428025766223315,0.011084045416000467,0.0,0.0,0.0,0.0,0.0,0.2558443379036404,0.25758709505535216,0.25879053951598713,0.0
Clinical Support and Cancer Services,Additional Clinical Services,Sickness,648,0.10628396169530989,Clinical Support and Cancer Services|Additional Clinical Services|Sickness,1,12,0.09329078003329083,0.00017701323480913105,3.090815681774097,-6.071337830935174,-0.1251759011666824,0.06446992956696476,0.200778831577476,7,9,-0.02190262051106024,0.016986091652380016,-0.5046689042570879,0.26821299127624987,-0.6703374134106561,0.49948254580444995,0.04662251430702611,478.71535222951786,0.7387582596134535,11.481004469208969,1.4965231651174025,-3.6415661942685276,-3.6415661942685276,-3.6415661942685276,3.6743521680023634,5.40252592459167,5.801898748319087,6.807913485876651,-3.6415661942685276
Clinical Support and Cancer Services,Administrative and Clerical,Hires,120,-6.27277288906549,Clinical Support and Cancer Services|Administrative and Clerical|Hires,1,12,0.11300970424388113,1.2723449926995143e-09,0.0010434931247983222,-0.04150759253252694,-0.05615274903855916,0.11406657733252035,0.18552497501357945,7,10,-0.013505883367789464,0.038320344012054655,-0.48634566887926006,0.27227769034387744,-0.678594745779469,0.5562379044697187,-0.0686909940072723,3.6288526149128555,0.03024043845760713,0.0038892691310041384,0.0,0.0,0.0,0.0,0.0,0.15735732528476568,0.15925707376724152,0.15939246471810736,0.0
Clinical Support and Cancer Services,Administrative and Clerical,Leavers,121,-7.862143353035144,Clinical Support and Cancer Services|Administrative and Clerical|Leavers,1,12,0.13154337907532088,4.76152710225978e-10,-0.038003100032198915,-0.09892170072394749,-0.29873558464187877,0.2467372081510709,0.22571014268757106,7,5,-0.13933307867429656,0.10952582304497005,-0.6313549140737104,0.6274450448185561,-0.7640835476602056,0.9774802041286984,0.10175992815018531,2.5344746758717167,0.020946071701419145,0.0022340958857889177,0.0,0.0,0.0,0.0,0.0,0.1266451180588602,0.1266451180588602,0.1271692229570311,0.0
Clinical Support and Cancer Services,Administrative and Clerical,Sickness,705,-0.013919454170570507,Clinical Support and Cancer Services|Administrative and Clerical|Sickness,1,12,0.10015661876084192,0.00013250563338074696,-2.098954727434858,-3.818651526299213,-0.11920853717107475,0.09904210086283002,0.19766347893986014,4,2,-0.007961420730591109,0.022910377825973646,-0.5113702863609331,0.28836791065384104,-0.6786706521240798,0.5184305865111619,0.006246925116430794,-751.7038088782165,-1.0662465374159098,12.311462022613409,0.009949641808775863,-4.755974208205011,-4.755974208205011,-4.755974208205011,2.3414653373903924,3.616657803119951,3.8713248666890654,4.280803322689751,-4.755974208205011
Clinical Support and Cancer Services,Allied Health Professionals,Hires,234,-2.838891691778448,Clinical Support and Cancer Services|Allied Health Professionals|Hires,1,12,0.11306146239549852,5.017225138092949e-09,-0.007172064743035866,-0.19657393918120342,-0.1810955315280897,0.11402499644779582,0.1797404799191198,1,10,-0.0038607949452486687,0.0379488405611003,-0.527032919724006,0.31618513851931795,-0.6924918059381463,0.5644572504989112,-0.1061032598335754,22.34579509801378,0.09549485084621274,0.0211217627895042,0.0,0.0,0.0,0.0,0.3030167648238476,0.3366777393197996,0.3453688798467148,0.351739684076582,0.0
Clinical Support and Cancer Services,Allied Health Professionals,Leavers,238,-1.3332905854563333,Clinical Support and Cancer Services|Allied Health Professionals|Leavers,1,12,0.13825925845807507,4.172516476820718e-08,-0.030508680690459974,0.018368651059598402,-0.06102969751452965,0.1169424848568747,0.17992913323449766,2,12,0.061477730553853374,0.03872614989981104,-0.47956503257711586,0.2972551862195553,-0.6653231468182216,0.5715260194296473,-0.0010020489128494607,52.22907545900293,0.21944989688656694,0.06584126669046673,0.0,0.0,0.0,0.0,0.4523679867788488,0.5849538738826788,0.6341755861428239,0.7099565106726392,0.0
